stock,sector,sub_sector,earnings_date,is_large_reaction,is_extreme_reaction,hist_extreme_prob,global_hist_prob,current_lift_vs_baseline,current_lift_vs_same_bucket_global,extreme_count,risk_level,risk_score,base_extreme_prob
DIS,Communication Services,Movies & Entertainment,2025-02-05,0,0,0.091,0.091,0.786,1.0,740.0,High,85.0,0.116
DIS,Communication Services,Movies & Entertainment,2025-05-07,1,1,0.105,0.105,0.907,1.0,854.0,Very Low,44.0,0.116
DIS,Communication Services,Movies & Entertainment,2025-08-06,0,0,0.091,0.091,0.786,1.0,740.0,High,81.0,0.116
DIS,Communication Services,Movies & Entertainment,2025-11-12,1,1,0.091,0.091,0.786,1.0,740.0,High,82.0,0.116
DLR,Real Estate,Data Center REITs,2025-02-13,0,0,0.052,0.052,0.449,1.0,423.0,Low,57.0,0.116
DLR,Real Estate,Data Center REITs,2025-04-30,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,53.0,0.116
DLR,Real Estate,Data Center REITs,2025-07-23,0,0,0.091,0.091,0.786,1.0,740.0,High,81.0,0.116
DLR,Real Estate,Data Center REITs,2025-10-23,0,0,0.091,0.091,0.786,1.0,740.0,High,78.0,0.116
DLTR,Consumer Staples,Consumer Staples Merchandise Retail,2025-03-26,1,1,0.105,0.105,0.907,1.0,854.0,Very Low,45.0,0.116
DLTR,Consumer Staples,Consumer Staples Merchandise Retail,2025-06-04,1,0,0.052,0.052,0.449,1.0,423.0,Low,55.0,0.116
DLTR,Consumer Staples,Consumer Staples Merchandise Retail,2025-09-02,1,1,0.091,0.091,0.786,1.0,740.0,High,76.0,0.116
DLTR,Consumer Staples,Consumer Staples Merchandise Retail,2025-12-02,1,1,0.052,0.052,0.449,1.0,423.0,Low,56.0,0.116
DOC,Real Estate,Health Care REITs,2025-02-03,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,53.0,0.116
DOC,Real Estate,Health Care REITs,2025-04-24,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,51.0,0.116
DOC,Real Estate,Health Care REITs,2025-07-24,1,0,0.049,0.049,0.42,1.0,395.0,Moderate,68.0,0.116
DOC,Real Estate,Health Care REITs,2025-10-23,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,69.0,0.116
DOV,Industrials,Industrial Machinery & Supplies & Components,2025-01-30,0,0,0.091,0.091,0.786,1.0,740.0,High,78.0,0.116
DOV,Industrials,Industrial Machinery & Supplies & Components,2025-04-24,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,47.0,0.116
DOV,Industrials,Industrial Machinery & Supplies & Components,2025-07-24,0,0,0.091,0.091,0.786,1.0,740.0,High,82.0,0.116
DOV,Industrials,Industrial Machinery & Supplies & Components,2025-10-23,0,0,0.091,0.091,0.786,1.0,740.0,High,77.0,0.116
DOW,Materials,Commodity Chemicals,2025-01-30,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
DOW,Materials,Commodity Chemicals,2025-04-24,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,33.0,0.116
DOW,Materials,Commodity Chemicals,2025-07-24,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,43.0,0.116
DOW,Materials,Commodity Chemicals,2025-10-23,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,45.0,0.116
DPZ,Consumer Discretionary,Restaurants,2025-02-24,1,0,0.052,0.052,0.449,1.0,423.0,Low,64.0,0.116
DPZ,Consumer Discretionary,Restaurants,2025-04-28,0,0,0.052,0.052,0.449,1.0,423.0,Low,55.0,0.116
DPZ,Consumer Discretionary,Restaurants,2025-07-21,0,0,0.091,0.091,0.786,1.0,740.0,High,78.0,0.116
DPZ,Consumer Discretionary,Restaurants,2025-10-14,0,0,0.091,0.091,0.786,1.0,740.0,High,80.0,0.116
DRI,Consumer Discretionary,Restaurants,2025-03-20,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,70.0,0.116
DRI,Consumer Discretionary,Restaurants,2025-06-20,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,75.0,0.116
DRI,Consumer Discretionary,Restaurants,2025-09-18,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,87.0,0.116
DRI,Consumer Discretionary,Restaurants,2025-12-18,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,73.0,0.116
DTE,Utilities,Multi-Utilities,2025-02-06,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,52.0,0.116
DTE,Utilities,Multi-Utilities,2025-04-23,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,42.0,0.116
DTE,Utilities,Multi-Utilities,2025-07-23,0,0,0.052,0.052,0.449,1.0,423.0,Low,67.0,0.116
DTE,Utilities,Multi-Utilities,2025-10-30,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,68.0,0.116
DUK,Utilities,Electric Utilities,2025-02-13,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,39.0,0.116
DUK,Utilities,Electric Utilities,2025-05-06,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,32.0,0.116
DUK,Utilities,Electric Utilities,2025-08-05,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,46.0,0.116
DUK,Utilities,Electric Utilities,2025-11-07,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,46.0,0.116
DVA,Health Care,Health Care Services,2025-02-13,1,1,0.091,0.091,0.786,1.0,740.0,High,82.0,0.116
DVA,Health Care,Health Care Services,2025-05-12,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,75.0,0.116
DVA,Health Care,Health Care Services,2025-08-05,1,0,0.091,0.091,0.786,1.0,740.0,High,76.0,0.116
DVA,Health Care,Health Care Services,2025-10-28,1,1,0.091,0.091,0.786,1.0,740.0,High,84.0,0.116
DVN,Energy,Oil & Gas Exploration & Production,2025-02-18,1,0,0.049,0.049,0.42,1.0,395.0,Moderate,73.0,0.116
DVN,Energy,Oil & Gas Exploration & Production,2025-05-06,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,40.0,0.116
DVN,Energy,Oil & Gas Exploration & Production,2025-08-05,0,0,0.052,0.052,0.449,1.0,423.0,Low,66.0,0.116
DVN,Energy,Oil & Gas Exploration & Production,2025-11-04,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
DXCM,Health Care,Health Care Equipment,2025-02-13,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
DXCM,Health Care,Health Care Equipment,2025-05-01,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,90.0,0.116
DXCM,Health Care,Health Care Equipment,2025-07-30,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,99.0,0.116
DXCM,Health Care,Health Care Equipment,2025-10-30,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,96.0,0.116
EA,Communication Services,Interactive Home Entertainment,2025-02-04,1,0,0.091,0.091,0.786,1.0,740.0,High,79.0,0.116
EA,Communication Services,Interactive Home Entertainment,2025-05-06,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,91.0,0.116
EA,Communication Services,Interactive Home Entertainment,2025-07-29,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,94.0,0.116
EA,Communication Services,Interactive Home Entertainment,2025-10-28,0,0,0.091,0.091,0.786,1.0,740.0,High,83.0,0.116
EBAY,Consumer Discretionary,Broadline Retail,2025-02-25,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,94.0,0.116
EBAY,Consumer Discretionary,Broadline Retail,2025-04-29,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,90.0,0.116
EBAY,Consumer Discretionary,Broadline Retail,2025-07-29,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,93.0,0.116
EBAY,Consumer Discretionary,Broadline Retail,2025-10-29,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,94.0,0.116
ECL,Materials,Specialty Chemicals,2025-02-11,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,67.0,0.116
ECL,Materials,Specialty Chemicals,2025-04-29,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,46.0,0.116
ECL,Materials,Specialty Chemicals,2025-07-29,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,69.0,0.116
ECL,Materials,Specialty Chemicals,2025-10-28,0,0,0.052,0.052,0.449,1.0,423.0,Low,65.0,0.116
ED,Utilities,Multi-Utilities,2025-02-13,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,46.0,0.116
ED,Utilities,Multi-Utilities,2025-04-30,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,45.0,0.116
ED,Utilities,Multi-Utilities,2025-08-07,0,0,0.052,0.052,0.449,1.0,423.0,Low,61.0,0.116
ED,Utilities,Multi-Utilities,2025-11-06,0,0,0.052,0.052,0.449,1.0,423.0,Low,55.0,0.116
EFX,Industrials,Research & Consulting Services,2025-02-05,1,0,0.049,0.049,0.42,1.0,395.0,Moderate,74.0,0.116
EFX,Industrials,Research & Consulting Services,2025-04-22,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,51.0,0.116
EFX,Industrials,Research & Consulting Services,2025-07-15,0,0,0.091,0.091,0.786,1.0,740.0,High,80.0,0.116
EFX,Industrials,Research & Consulting Services,2025-10-21,0,0,0.052,0.052,0.449,1.0,423.0,Low,62.0,0.116
EG,Financials,Reinsurance,2025-02-03,0,0,0.091,0.091,0.786,1.0,740.0,High,79.0,0.116
EG,Financials,Reinsurance,2025-04-30,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,68.0,0.116
EG,Financials,Reinsurance,2025-07-30,0,0,0.091,0.091,0.786,1.0,740.0,High,83.0,0.116
EG,Financials,Reinsurance,2025-10-29,0,0,0.052,0.052,0.449,1.0,423.0,Low,61.0,0.116
EIX,Utilities,Electric Utilities,2025-02-20,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,31.0,0.116
EIX,Utilities,Electric Utilities,2025-04-28,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,39.0,0.116
EIX,Utilities,Electric Utilities,2025-07-23,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,42.0,0.116
EIX,Utilities,Electric Utilities,2025-10-28,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,49.0,0.116
EL,Consumer Staples,Personal Care Products,2025-02-04,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,51.0,0.116
EL,Consumer Staples,Personal Care Products,2025-05-01,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,32.0,0.116
EL,Consumer Staples,Personal Care Products,2025-08-20,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,42.0,0.116
EL,Consumer Staples,Personal Care Products,2025-10-29,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,41.0,0.116
ELV,Health Care,Managed Health Care,2025-01-23,0,0,0.052,0.052,0.449,1.0,423.0,Low,62.0,0.116
ELV,Health Care,Managed Health Care,2025-04-22,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,50.0,0.116
ELV,Health Care,Managed Health Care,2025-07-17,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,45.0,0.116
ELV,Health Care,Managed Health Care,2025-10-21,0,0,0.052,0.052,0.449,1.0,423.0,Low,60.0,0.116
EME,Industrials,Construction & Engineering,2025-02-26,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,34.0,0.116
EME,Industrials,Construction & Engineering,2025-04-23,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,37.0,0.116
EME,Industrials,Construction & Engineering,2025-07-23,1,1,0.049,0.049,0.42,1.0,395.0,Moderate,69.0,0.116
EME,Industrials,Construction & Engineering,2025-10-23,1,0,0.052,0.052,0.449,1.0,423.0,Low,55.0,0.116
EMR,Industrials,Electrical Components & Equipment,2025-02-05,0,0,0.052,0.052,0.449,1.0,423.0,Low,56.0,0.116
EMR,Industrials,Electrical Components & Equipment,2025-05-07,1,1,0.105,0.105,0.907,1.0,854.0,Very Low,31.0,0.116
EMR,Industrials,Electrical Components & Equipment,2025-08-06,0,0,0.052,0.052,0.449,1.0,423.0,Low,58.0,0.116
EMR,Industrials,Electrical Components & Equipment,2025-11-05,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,52.0,0.116
EOG,Energy,Oil & Gas Exploration & Production,2025-02-20,0,0,0.091,0.091,0.786,1.0,740.0,High,78.0,0.116
EOG,Energy,Oil & Gas Exploration & Production,2025-04-30,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,50.0,0.116
EOG,Energy,Oil & Gas Exploration & Production,2025-08-07,0,0,0.091,0.091,0.786,1.0,740.0,High,77.0,0.116
EOG,Energy,Oil & Gas Exploration & Production,2025-11-06,0,0,0.091,0.091,0.786,1.0,740.0,High,83.0,0.116
EPAM,Information Technology,IT Consulting & Other Services,2025-02-20,1,0,0.049,0.049,0.42,1.0,395.0,Moderate,74.0,0.116
EPAM,Information Technology,IT Consulting & Other Services,2025-05-08,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,47.0,0.116
EPAM,Information Technology,IT Consulting & Other Services,2025-08-07,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,67.0,0.116
EPAM,Information Technology,IT Consulting & Other Services,2025-11-06,1,0,0.052,0.052,0.449,1.0,423.0,Low,60.0,0.116
EQIX,Real Estate,Data Center REITs,2025-02-12,0,0,0.091,0.091,0.786,1.0,740.0,High,84.0,0.116
EQIX,Real Estate,Data Center REITs,2025-04-30,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,75.0,0.116
EQIX,Real Estate,Data Center REITs,2025-07-30,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,68.0,0.116
EQIX,Real Estate,Data Center REITs,2025-10-29,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,90.0,0.116
EQR,Real Estate,Multi-Family Residential REITs,2025-02-03,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,50.0,0.116
EQR,Real Estate,Multi-Family Residential REITs,2025-04-29,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,38.0,0.116
EQR,Real Estate,Multi-Family Residential REITs,2025-08-04,0,0,0.052,0.052,0.449,1.0,423.0,Low,56.0,0.116
EQR,Real Estate,Multi-Family Residential REITs,2025-11-05,0,0,0.052,0.052,0.449,1.0,423.0,Low,60.0,0.116
EQT,Energy,Oil & Gas Exploration & Production,2025-02-11,0,0,0.052,0.052,0.449,1.0,423.0,Low,57.0,0.116
EQT,Energy,Oil & Gas Exploration & Production,2025-04-21,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,52.0,0.116
EQT,Energy,Oil & Gas Exploration & Production,2025-07-21,0,0,0.052,0.052,0.449,1.0,423.0,Low,67.0,0.116
EQT,Energy,Oil & Gas Exploration & Production,2025-10-22,0,0,0.052,0.052,0.449,1.0,423.0,Low,66.0,0.116
ERIE,Financials,Insurance Brokers,2025-02-24,0,0,0.052,0.052,0.449,1.0,423.0,Low,59.0,0.116
ERIE,Financials,Insurance Brokers,2025-04-23,1,1,0.052,0.052,0.449,1.0,423.0,Low,55.0,0.116
ERIE,Financials,Insurance Brokers,2025-07-23,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
ERIE,Financials,Insurance Brokers,2025-10-30,1,0,0.049,0.049,0.42,1.0,395.0,Moderate,67.0,0.116
ES,Utilities,Electric Utilities,2025-02-11,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,49.0,0.116
ES,Utilities,Electric Utilities,2025-05-01,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,37.0,0.116
ES,Utilities,Electric Utilities,2025-07-31,0,0,0.052,0.052,0.449,1.0,423.0,Low,58.0,0.116
ES,Utilities,Electric Utilities,2025-11-04,0,0,0.052,0.052,0.449,1.0,423.0,Low,57.0,0.116
ESS,Real Estate,Multi-Family Residential REITs,2025-02-04,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,44.0,0.116
ESS,Real Estate,Multi-Family Residential REITs,2025-04-29,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,34.0,0.116
ESS,Real Estate,Multi-Family Residential REITs,2025-07-29,1,1,0.052,0.052,0.449,1.0,423.0,Low,60.0,0.116
ESS,Real Estate,Multi-Family Residential REITs,2025-10-28,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,70.0,0.116
ETN,Industrials,Electrical Components & Equipment,2025-01-31,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,36.0,0.116
ETN,Industrials,Electrical Components & Equipment,2025-05-02,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,34.0,0.116
ETN,Industrials,Electrical Components & Equipment,2025-08-05,0,0,0.052,0.052,0.449,1.0,423.0,Low,62.0,0.116
ETN,Industrials,Electrical Components & Equipment,2025-11-04,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,53.0,0.116
ETR,Utilities,Electric Utilities,2025-02-20,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,43.0,0.116
ETR,Utilities,Electric Utilities,2025-04-22,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,40.0,0.116
ETR,Utilities,Electric Utilities,2025-07-30,0,0,0.052,0.052,0.449,1.0,423.0,Low,60.0,0.116
ETR,Utilities,Electric Utilities,2025-10-29,0,0,0.052,0.052,0.449,1.0,423.0,Low,56.0,0.116
EVRG,Utilities,Electric Utilities,2025-02-26,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,75.0,0.116
EVRG,Utilities,Electric Utilities,2025-05-07,1,0,0.052,0.052,0.449,1.0,423.0,Low,56.0,0.116
EVRG,Utilities,Electric Utilities,2025-08-07,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
EVRG,Utilities,Electric Utilities,2025-11-06,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,74.0,0.116
EW,Health Care,Health Care Equipment,2025-02-04,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,94.0,0.116
EW,Health Care,Health Care Equipment,2025-04-23,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,93.0,0.116
EW,Health Care,Health Care Equipment,2025-07-22,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,94.0,0.116
EW,Health Care,Health Care Equipment,2025-10-30,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,93.0,0.116
EXC,Utilities,Electric Utilities,2025-02-19,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,50.0,0.116
EXC,Utilities,Electric Utilities,2025-05-01,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,46.0,0.116
EXC,Utilities,Electric Utilities,2025-07-31,0,0,0.052,0.052,0.449,1.0,423.0,Low,66.0,0.116
EXC,Utilities,Electric Utilities,2025-10-29,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,69.0,0.116
EXE,Energy,Oil & Gas Exploration & Production,2025-02-26,0,0,0.091,0.091,0.786,1.0,740.0,High,78.0,0.116
EXE,Energy,Oil & Gas Exploration & Production,2025-04-28,0,0,0.052,0.052,0.449,1.0,423.0,Low,60.0,0.116
EXE,Energy,Oil & Gas Exploration & Production,2025-07-28,1,0,0.052,0.052,0.449,1.0,423.0,Low,63.0,0.116
EXE,Energy,Oil & Gas Exploration & Production,2025-10-28,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
EXPD,Industrials,Air Freight & Logistics,2025-02-18,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,72.0,0.116
EXPD,Industrials,Air Freight & Logistics,2025-05-06,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,44.0,0.116
EXPD,Industrials,Air Freight & Logistics,2025-08-05,0,0,0.052,0.052,0.449,1.0,423.0,Low,61.0,0.116
EXPD,Industrials,Air Freight & Logistics,2025-11-04,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,68.0,0.116
EXPE,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2025-02-06,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
EXPE,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2025-05-08,0,0,0.091,0.091,0.786,1.0,740.0,High,83.0,0.116
EXPE,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2025-08-07,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,100.0,0.116
EXPE,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2025-11-06,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,96.0,0.116
EXR,Real Estate,Self-Storage REITs,2025-02-25,1,0,0.091,0.091,0.786,1.0,740.0,High,79.0,0.116
EXR,Real Estate,Self-Storage REITs,2025-04-28,0,0,0.052,0.052,0.449,1.0,423.0,Low,55.0,0.116
EXR,Real Estate,Self-Storage REITs,2025-07-28,1,1,0.091,0.091,0.786,1.0,740.0,High,78.0,0.116
EXR,Real Estate,Self-Storage REITs,2025-10-29,1,0,0.091,0.091,0.786,1.0,740.0,High,80.0,0.116
F,Consumer Discretionary,Automobile Manufacturers,2025-02-05,1,0,0.049,0.049,0.42,1.0,395.0,Moderate,73.0,0.116
F,Consumer Discretionary,Automobile Manufacturers,2025-05-05,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,52.0,0.116
F,Consumer Discretionary,Automobile Manufacturers,2025-07-30,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
F,Consumer Discretionary,Automobile Manufacturers,2025-10-23,1,0,0.052,0.052,0.449,1.0,423.0,Low,65.0,0.116
FANG,Energy,Oil & Gas Exploration & Production,2025-02-18,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,73.0,0.116
FANG,Energy,Oil & Gas Exploration & Production,2025-04-28,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,42.0,0.116
FANG,Energy,Oil & Gas Exploration & Production,2025-08-04,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,69.0,0.116
FANG,Energy,Oil & Gas Exploration & Production,2025-11-03,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,72.0,0.116
FAST,Industrials,Trading Companies & Distributors,2025-01-17,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,67.0,0.116
FAST,Industrials,Trading Companies & Distributors,2025-04-11,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,40.0,0.116
FAST,Industrials,Trading Companies & Distributors,2025-07-14,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
FAST,Industrials,Trading Companies & Distributors,2025-10-13,0,0,0.052,0.052,0.449,1.0,423.0,Low,58.0,0.116
FCX,Materials,Copper,2025-01-23,1,0,0.049,0.049,0.42,1.0,395.0,Moderate,73.0,0.116
FCX,Materials,Copper,2025-04-24,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,39.0,0.116
FCX,Materials,Copper,2025-07-23,0,0,0.052,0.052,0.449,1.0,423.0,Low,64.0,0.116
FCX,Materials,Copper,2025-10-23,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,44.0,0.116
FDS,Financials,Financial Exchanges & Data,2025-03-20,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,68.0,0.116
FDS,Financials,Financial Exchanges & Data,2025-06-23,0,0,0.052,0.052,0.449,1.0,423.0,Low,63.0,0.116
FDS,Financials,Financial Exchanges & Data,2025-09-18,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,51.0,0.116
FDS,Financials,Financial Exchanges & Data,2025-12-18,1,0,0.052,0.052,0.449,1.0,423.0,Low,55.0,0.116
FDX,Industrials,Air Freight & Logistics,2025-03-20,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
FDX,Industrials,Air Freight & Logistics,2025-06-24,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,70.0,0.116
FDX,Industrials,Air Freight & Logistics,2025-09-18,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,71.0,0.116
FDX,Industrials,Air Freight & Logistics,2025-12-18,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,72.0,0.116
FE,Utilities,Electric Utilities,2025-02-06,0,0,0.052,0.052,0.449,1.0,423.0,Low,58.0,0.116
FE,Utilities,Electric Utilities,2025-04-23,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,49.0,0.116
FE,Utilities,Electric Utilities,2025-07-28,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,75.0,0.116
FE,Utilities,Electric Utilities,2025-10-22,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,73.0,0.116
FFIV,Information Technology,Communications Equipment,2025-01-28,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,96.0,0.116
FFIV,Information Technology,Communications Equipment,2025-04-28,0,0,0.251,0.251,2.163,1.0,2036.0,Extreme,89.0,0.116
FFIV,Information Technology,Communications Equipment,2025-07-30,1,0,0.251,0.251,2.163,1.0,2036.0,Extreme,96.0,0.116
FFIV,Information Technology,Communications Equipment,2025-10-27,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,93.0,0.116
FICO,Information Technology,Application Software,2025-02-04,0,0,0.091,0.091,0.786,1.0,740.0,High,85.0,0.116
FICO,Information Technology,Application Software,2025-04-29,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,69.0,0.116
FICO,Information Technology,Application Software,2025-07-30,1,1,0.091,0.091,0.786,1.0,740.0,High,77.0,0.116
FICO,Information Technology,Application Software,2025-11-05,1,0,0.052,0.052,0.449,1.0,423.0,Low,56.0,0.116
FIS,Financials,Transaction & Payment Processing Services,2025-02-24,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,53.0,0.116
FIS,Financials,Transaction & Payment Processing Services,2025-05-06,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,47.0,0.116
FIS,Financials,Transaction & Payment Processing Services,2025-08-05,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,75.0,0.116
FIS,Financials,Transaction & Payment Processing Services,2025-11-03,0,0,0.052,0.052,0.449,1.0,423.0,Low,65.0,0.116
FISV,Financials,Transaction & Payment Processing Services,2025-02-05,0,0,0.091,0.091,0.786,1.0,740.0,High,84.0,0.116
FISV,Financials,Transaction & Payment Processing Services,2025-04-24,0,0,0.052,0.052,0.449,1.0,423.0,Low,54.0,0.116
FISV,Financials,Transaction & Payment Processing Services,2025-07-23,0,0,0.091,0.091,0.786,1.0,740.0,High,77.0,0.116
FISV,Financials,Transaction & Payment Processing Services,2025-10-29,1,0,0.091,0.091,0.786,1.0,740.0,High,76.0,0.116
FITB,Financials,Regional Banks,2025-01-21,0,0,0.052,0.052,0.449,1.0,423.0,Low,58.0,0.116
FITB,Financials,Regional Banks,2025-04-17,0,0,0.105,0.105,0.907,1.0,854.0,Very Low,38.0,0.116
FITB,Financials,Regional Banks,2025-07-17,0,0,0.052,0.052,0.449,1.0,423.0,Low,66.0,0.116
FITB,Financials,Regional Banks,2025-10-17,0,0,0.052,0.052,0.449,1.0,423.0,Low,54.0,0.116
FIX,Industrials,Construction & Engineering,2025-02-20,0,0,0.052,0.052,0.449,1.0,423.0,Low,57.0,0.116
FIX,Industrials,Construction & Engineering,2025-04-23,1,1,0.052,0.052,0.449,1.0,423.0,Low,63.0,0.116
FIX,Industrials,Construction & Engineering,2025-07-23,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,95.0,0.116
FIX,Industrials,Construction & Engineering,2025-10-23,1,1,0.251,0.251,2.163,1.0,2036.0,Extreme,89.0,0.116
FOX,Communication Services,Broadcasting,2025-02-04,0,0,0.091,0.091,0.786,1.0,740.0,High,85.0,0.116
FOX,Communication Services,Broadcasting,2025-05-12,1,0,0.105,0.105,0.907,1.0,854.0,Very Low,46.0,0.116
FOX,Communication Services,Broadcasting,2025-08-05,0,0,0.091,0.091,0.786,1.0,740.0,High,78.0,0.116
FOX,Communication Services,Broadcasting,2025-10-30,0,0,0.049,0.049,0.42,1.0,395.0,Moderate,74.0,0.116
